idx,province,zone,title,name,surname,no.,party,manual edited
5507,อำนาจเจริญ,2,นาย,ดะนัย,มะหิพันธ์,12,เพื่อไทย,
5508,อำนาจเจริญ,2,นาง,ญาณีนาถ,เข็มนาค,13,ภูมิใจไทย,
5509,อำนาจเจริญ,2,นาย,สิทธิ,โสพสิงห์,14,พลังปวงชนไทย,
5510,อำนาจเจริญ,2,นาย,วิเศษศักดิ์,มูลชาติ,15,รักษ์ผืนป่าประเทศไทย,
5511,อำนาจเจริญ,2,นาย,อภิวัฒน์,เงินหมื่น,16,ประชาธิปัตย์,
5512,อำนาจเจริญ,2,นาง,นวพร,ภูเกิดพิมพ์,17,พลังไทยรักไทย,
5513,อำนาจเจริญ,2,นาย,กมล,บุญธิมา,18,ประชานิยม,
5514,อำนาจเจริญ,2,นาย,วิเชียร,อุดมศักดิ์,19,ชาติไทยพัฒนา,
5515,อุดรธานี,1,นาย,อุทัย,แสงสว่าง,1,รวมพลังประชาชาติไทย,
5516,อุดรธานี,1,นาย,ศราวุธ,เพชรพนมพร,2,เพื่อไทย,
5517,อุดรธานี,1,นาย,เรวัตร์,ตึงตระกูล,3,ประชาธิปัตย์,
5518,อุดรธานี,1,นาย,เวชยันต์,แสนสายเนตร,4,ประชาภิวัฒน์,
5519,อุดรธานี,1,พ.ต.ท.,ชิตยาวัฒน์,ชุมแวงวาปี,5,เสรีรวมไทย,
5520,อุดรธานี,1,นาย,ธีรภัทร,พรหมทะสาร,6,ชาติพัฒนา,
5521,อุดรธานี,1,นาย,อำนวย,อนุกูลกรกนก,7,พลังท้องถิ่นไท,
5522,อุดรธานี,1,นาง,จริยาวัฒน์,ปลัดบาง,8,รักษ์ผืนป่าประเทศไทย,
5523,อุดรธานี,1,นาย,อังกฤษฎา,ราวินิช,9,เศรษฐกิจใหม่,
5524,อุดรธานี,1,นาย,ณัฐพงษ์,พิพัฒน์ไชยศิริ,10,อนาคตใหม่,
5525,อุดรธานี,1,นาย,เสกสรรค์,ผดุงราษฎร์,13,เพื่อชาติ,
5526,อุดรธานี,1,นาย,ประหยัด,พิมพา,14,ประชาชาติ,
5527,อุดรธานี,1,นาง,รุ่งนิรัญ,มุมอภัย,15,เพื่อไทยพัฒนา,
5528,อุดรธานี,1,นาย,อาภินันท์,ประสันตแพงศรี,16,เพื่อนไทย,
5529,อุดรธานี,1,นาย,โกเมนทร์,ทีฆธนานนท์,17,พลังประชารัฐ,
5530,อุดรธานี,1,นาย,ทวีศักดิ์,แสนเสนา,18,ประชานิยม,
5531,อุดรธานี,2,นาย,ไพโรจน์,สองเมือง,1,ประชาชนปฏิรูป,
5532,อุดรธานี,2,นาย,วิชัย,ชัยจิตวณิชกุล,2,พลังประชารัฐ,
5533,อุดรธานี,2,นาย,วราเทพ,จันทพันธ์,3,ประชาธิปัตย์,
5534,อุดรธานี,2,นาง,นฤมล,โคตรสาขา,4,เพื่อชาติ,
5535,อุดรธานี,2,นาย,หรั่ง,ธุระพล,5,ภูมิใจไทย,
5536,อุดรธานี,2,นาย,พิมพา,เทพศรีเมือง,6,รักษ์ผืนป่าประเทศไทย,
5537,อุดรธานี,2,นาย,ทนง,บุษราคัม,7,เศรษฐกิจใหม่,
5538,อุดรธานี,2,นาย,พิทักษ์,ทะไกรราช,8,ชาติพัฒนา,
5539,อุดรธานี,2,นาย,ป้อมเพชร,ภัทรวิภาดา,9,รวมพลังประชาชาติไทย,
5540,อุดรธานี,2,นาย,อนันต์,ศรีพันธุ์,10,เพื่อไทย,
5541,อุดรธานี,2,นางสาว,มาลินี,คำจุมพล,11,เพื่อไทยพัฒนา,
5542,อุดรธานี,2,นาย,ประดิษฐ,เสถียรเขต,12,พลังท้องถิ่นไท,
5543,อุดรธานี,2,นาย,โภควินท์,สิทธิอุเป,13,ประชาชาติ,
5544,อุดรธานี,2,นาย,สุรพล,วงศ์คำจันทร์,14,ประชาภิวัฒน์,
5545,อุดรธานี,2,นาย,เศรษฐภัทร์,นิตยสิทธิวรากุล,15,เสรีรวมไทย,
5546,อุดรธานี,2,นาย,อดุลย์เดช,อำนาจดีแจ่มใส,16,อนาคตใหม่,
5547,อุดรธานี,2,นาย,ภัทรพล,วิเศษศรี,17,ชาติไทยพัฒนา,
5548,อุดรธานี,2,นาย,ทรัพย์ณธีร์,ชัยชมภู,18,พลังปวงชนไทย,
5549,อุดรธานี,2,นาย,จำรัส,เหล่าแค,19,ประชานิยม,
5550,อุดรธานี,2,นาย,เกียง,วิชัยกิจ,20,เพื่อแผ่นดิน,
5551,อุดรธานี,3,นาย,รวิพล,หินผาย,1,พลังท้องถิ่นไท,
5552,อุดรธานี,3,นาย,โชคเสมอ,คำมุงคุณ,2,ภูมิใจไทย,
5553,อุดรธานี,3,นาย,สิทธิชัย,หมั่นเรียน,3,ชาติไทยพัฒนา,
5554,อุดรธานี,3,นาย,ปรัชญา,วิเชียรเครือ,4,ชาติพัฒนา,
5555,อุดรธานี,3,นาย,ขจิตร,ชัยนิคม,5,เพื่อไทย,
5556,อุดรธานี,3,นาย,นิรันดร์,ด้านซอม,6,เศรษฐกิจใหม่,
5557,อุดรธานี,3,นาย,อรรถพล,บุญพาสิริสกุล,7,เพื่อชาติ,
5558,อุดรธานี,3,นาย,บรรจง,โทกุล,8,เสรีรวมไทย,
5559,อุดรธานี,3,นางสาว,สุคนธ์ตรี,สิงหะสุริยะ,9,รวมพลังประชาชาติไทย,
5560,อุดรธานี,3,นาย,นิวัฒน์,สิทธิไทย,10,ประชาภิวัฒน์,
5561,อุดรธานี,3,นาง,ราณี,นิวงศ์ษา,11,ประชาธิปัตย์,
5562,อุดรธานี,3,นางสาว,เข็มทอง,อั้งยุทธ,12,เพื่อไทยพัฒนา,
5563,อุดรธานี,3,นาง,ภรัชฎา,ศรีไชยมูล,13,อนาคตใหม่,
5564,อุดรธานี,3,นาย,เดชฤทธิ์,โทหา,14,พลังประชารัฐ,
5565,อุดรธานี,3,นาย,บุญเหลือ,ศรีมันตะ,15,รักษ์ผืนป่าประเทศไทย,
5566,อุดรธานี,3,นาย,ภกรรณ,ไชยโชติ,16,ประชานิยม,
5567,อุดรธานี,3,นาย,ธีร์ดนัย,กัปโก,17,สยามพัฒนา,
5568,อุดรธานี,3,นาย,พิศวุฒิชัย,สียศพัฒนพงศ์,18,ประชาธิปไตยใหม่,
5569,อุดรธานี,3,นาย,ทองพูน,ปิตตาคะโส,19,เพื่อแผ่นดิน,
5570,อุดรธานี,3,นาย,ภัทธิยะ,ปทานนท์,20,ประชาชนปฏิรูป,
5571,อุดรธานี,4,นาย,ภาคภูมิ,พันธุ์แก้วทอง,1,ประชานิยม,
5572,อุดรธานี,4,นาง,อาภรณ์,สาราคำ,2,เพื่อไทย,
5573,อุดรธานี,4,นาย,นิธิวัฒน์,พรประเสริฐ,3,ประชาชาติ,
5574,อุดรธานี,4,นาย,สายันต์,ธรรมวงษา,4,เพื่อนไทย,
5575,อุดรธานี,4,นาย,คำปลาย,คำแพงราช,5,เศรษฐกิจใหม่,
5576,อุดรธานี,4,นาย,ทรงกิตติ,สุวรรณทอง,6,ประชาธิปัตย์,
